match_id,started_at,demo_url
1-41cb2223-7d52-4672-9b95-6440971d8be2,1535522681,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/f10418f6-2aac-45eb-b8fb-b4b9527ad364/f10418f6-2aac-45eb-b8fb-b4b9527ad364.dem.gz
1-65cc1547-5a35-469b-83c4-9625ce249e6a,1535520264,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/b758d81b-2811-4e48-8cc5-85c856118a7b/b758d81b-2811-4e48-8cc5-85c856118a7b.dem.gz
1-dd7bec10-27b8-4ce2-af3d-29105a95fa50,1535518188,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/c278259c-bf30-4f2c-960f-e48328189a08/c278259c-bf30-4f2c-960f-e48328189a08.dem.gz
1-e10cada6-1590-4561-b0c2-caee063fe11d,1535515990,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/42c9cb2c-abdb-4c0a-a231-21fe47f7cf10/42c9cb2c-abdb-4c0a-a231-21fe47f7cf10.dem.gz
1-041b811a-a1ca-4be8-b39d-ed9091811303,1535512997,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/620f0a40-fae2-4a80-aac7-0a712db12e0b/620f0a40-fae2-4a80-aac7-0a712db12e0b.dem.gz
1-133f30d9-8282-4a90-a946-769e4c86e1a5,1535510121,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/16679cd5-7dbe-4e6f-ae26-82d357d1b819/16679cd5-7dbe-4e6f-ae26-82d357d1b819.dem.gz
1-8a1a9441-5e9a-42fe-ad06-b161fd314e03,1535450607,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/29bed7a5-2894-4c4d-87e0-c0480e5ee266/29bed7a5-2894-4c4d-87e0-c0480e5ee266.dem.gz
1-dac1e369-d7f1-45b6-94e1-24408ee54beb,1535447515,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/4be5b8a9-dd13-4639-aebc-1d661072855e/4be5b8a9-dd13-4639-aebc-1d661072855e.dem.gz
1-81a62c3d-2e11-4642-b045-1975f7de4ea7,1535443548,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/fa5f9bda-8a29-445e-83ca-94d95691605c/fa5f9bda-8a29-445e-83ca-94d95691605c.dem.gz
1-97ec275e-84d9-4cb7-b387-9bf6213fe2ac,1535441073,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/a78bbe0d-2d9b-492a-a2d1-32d56a2e7f97/a78bbe0d-2d9b-492a-a2d1-32d56a2e7f97.dem.gz
1-ad7b29d1-b0ad-4243-90eb-18fd3f340d3d,1535440150,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/4796db9d-6a18-4997-af0b-8603e49fc954/4796db9d-6a18-4997-af0b-8603e49fc954.dem.gz
1-eef5d0f3-2c79-417d-9c02-a8e6f8483a2e,1535437738,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/45c16b6b-4bf7-42d8-a32e-a79ccf8f1f60/45c16b6b-4bf7-42d8-a32e-a79ccf8f1f60.dem.gz
1-5693ebc3-4069-4c31-b994-7e8ca6d67349,1535434943,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/1c9a00ae-87c2-4946-bf6d-ad80fe72987f/1c9a00ae-87c2-4946-bf6d-ad80fe72987f.dem.gz
1-a6657573-7014-4d41-b0dd-2053773ee25b,1535434573,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/276df4d5-6c1c-4fd9-bdc0-c03d80160ce3/276df4d5-6c1c-4fd9-bdc0-c03d80160ce3.dem.gz
